task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
rome2rio/schedules/hin_fra_indigo_etihad_budget/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Search for flight schedules from Delhi (departing from Hindon) to Frankfurt for {dateRange}. Summarize the top 3 listings that use IndiGo Airlines and Etihad, keeping the budget strictly under USD 1500."", ""queries"": [[{""origins"": [""delhi""], ""destinations"": [""frankfurt""], ""modes"": [""hindon"", ""indigo airlines"", ""etihad""], ""max_price"": 1500.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""upcoming Monday""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/schedules/hin_fra_indigo_emirates_fast/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Please detail the best options for flights from Delhi (departing from Hindon) to Frankfurt on {dateRange} operated by IndiGo Airlines and Emirates. The travel time must be less than 28 hours (1680 mins) and cost under USD 2000."", ""queries"": [[{""origins"": [""delhi""], ""destinations"": [""frankfurt""], ""modes"": [ ""hindon"", ""indigo airlines"", ""emirates""], ""max_duration"": 1680, ""max_price"": 2000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Wednesday""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/routes/del_nyc_jfk_strict/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top listing for routes from New Delhi to New York landing at John F. Kennedy International Airport. The duration must be under 20 hours (1200 mins) and the price strictly under USD 5000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""new york""], ""modes"": [""john f. kennedy international airport""], ""max_duration"": 1200, ""max_price"": 5000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/del_fra_train_munich_stuttgart/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 3 listings for routes from New Delhi to Frankfurt am Main that include a train ride and land at either Stuttgart Airport or Munich International Airport. The total cost must be less than USD 2000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""frankfurt am main""], ""modes"": [""stuttgart airport"", ""train""], ""max_price"": 2000.0}, {""origins"": [""new delhi""], ""destinations"": [""frankfurt am main""], ""modes"": [""munich international airport"", ""train""], ""max_price"": 2000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/schedules/hin_fra_emirates_exact_time_floor/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top listing for flight combinations from Delhi (departing from Hindon) to Frankfurt on {dateRange}. I only want options using IndiGo Airlines and Emirates where the price is strictly over USD 1000 but the duration is exactly 2010 minutes."", ""queries"": [[{""origins"": [""delhi""], ""destinations"": [""frankfurt""], ""modes"": [""hindon"", ""indigo airlines"", ""emirates""], ""min_price"": 1000.0, ""min_duration"": 2010, ""max_duration"": 2010}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""first week of next month""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/routes/bom_ams_brussels_train/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""I need to travel from Mumbai to Amsterdam, specifically routing through Brussels Airport and taking a train. Tell me info about the top listing where the duration is under 16 hours (960 minutes) and the price is strictly capped at USD 5000."", ""queries"": [[{""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""brussels airport"", ""train""], ""max_duration"": 960, ""max_price"": 5000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/bom_ams_german_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 2 route listings from Mumbai to Amsterdam that connect via Germany (either Düsseldorf International Airport or Cologne Bonn Airport) and include a train. The budget must be strictly between USD 1000 and USD 5000."", ""queries"": [[{""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""düsseldorf international airport"", ""train""], ""min_price"": 1000.0, ""max_price"": 5000.0}, {""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""cologne bonn airport"", ""train""], ""min_price"": 1000.0, ""max_price"": 5000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/bom_ams_schiphol_fastest/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find the fastest route from Mumbai landing directly at Amsterdam Airport Schiphol. The travel time must be strictly less than 750 minutes and the total price under USD 2000. Detail the exact listing."", ""queries"": [[{""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""amsterdam airport schiphol""], ""max_duration"": 750, ""max_price"": 2000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/bom_ams_train_long/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Are there any train-inclusive routes from Mumbai to Amsterdam that take exceptionally long (over 1000 mins) but cost less than USD 5000? Provide a summary if found."", ""queries"": [[{""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""train""], ""min_duration"": 1000, ""max_price"": 5000.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/hotels/ams_5star_marriott/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Check Rome2Rio for 5-star luxury hotels in Amsterdam like the Marriott or Anantara for {dateRange}. I need a review score of at least 9.0 and a nightly rate under USD 500. Reply with 'Yes' and the details if available."", ""queries"": [[{""cities"": [""amsterdam""], ""min_stars"": 5, ""min_score"": 9.0, ""max_price"": 500.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam"", ""values"": {""dateRange"": ""next Friday""}}",real,rome2rio,travel,hotels,hard,null,null,validation,null
rome2rio/hotels/ams_3star_budget/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find a reliable 3-star hotel in Amsterdam for {dateRange} that costs strictly less than USD 300 per night and maintains a review score above 8.0."", ""queries"": [[{""cities"": [""amsterdam""], ""min_stars"": 3, ""min_score"": 8.0, ""max_price"": 300.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam"", ""values"": {""dateRange"": ""first week of next month""}}",real,rome2rio,travel,hotels,hard,null,null,validation,null
rome2rio/hotels/ams_radisson_plaza/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Can you find a 4-star hotel in Amsterdam associated with Radisson or Park Plaza for {dateRange}? I need the price to be below USD 700 and the rating to be at least 8.2. Tell me info about the top listing."", ""queries"": [[{""cities"": [""amsterdam""], ""min_stars"": 4, ""modes"": [""radisson"", ""park plaza""], ""min_score"": 8.2, ""max_price"": 700.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam"", ""values"": {""dateRange"": ""next Wednesday""}}",real,rome2rio,travel,hotels,hard,null,null,validation,null
rome2rio/hotels/ams_market_centre/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Search for hotels in Amsterdam for {dateRange} with 'Market' or 'Centre' in the name. Restrict the search to 3 or more stars, a minimum score of 8.0, and a strict budget cap of USD 200."", ""queries"": [[{""cities"": [""amsterdam""], ""min_stars"": 3, ""modes"": [""market"", ""centre""], ""min_score"": 8.0, ""max_price"": 200.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam"", ""values"": {""dateRange"": ""next Sunday""}}",real,rome2rio,travel,hotels,hard,null,null,validation,null
rome2rio/experiences/ams_canal_cruise_sunset/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""I want to do a Canal Cruise in Amsterdam, preferably an Evening or Sunset one. Tell me info about the top listing that takes exactly 60 mins, boasts a rating of 4.8 or higher, and costs less than USD 300."", ""queries"": [[{""cities"": [""amsterdam""], ""modes"": [""canal cruise"", ""sunset"", ""evening""], ""min_rating"": 4.8, ""max_duration"": 60, ""min_duration"": 60, ""max_price"": 300.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ams_day_trip_belgium_giethoorn/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top listings for a Day Trip from Amsterdam to places like Bruges or Giethoorn. The duration must be over 400 minutes, rating above 4.3, and the price strictly between USD 50 and USD 200."", ""queries"": [[{""cities"": [""amsterdam""], ""modes"": [""day trip"", ""bruges"", ""giethoorn""], ""min_rating"": 4.3, ""min_duration"": 400, ""min_price"": 50.0, ""max_price"": 200.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ams_tulip_luxury/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top luxury full-day experience in Amsterdam featuring Tulip Fields or Windmills. It must have a at least 4.8 rating, last at least 360 minutes, and cost over USD 150."", ""queries"": [[{""cities"": [""amsterdam""], ""modes"": [""tulip"", ""windmill""], ""min_rating"": 4.8, ""min_duration"": 360, ""min_price"": 150.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ams_indoor_workshop_flight/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""I'm looking for a short, highly-rated indoor activity in Amsterdam—like a Tile Painting Workshop or 'THIS IS HOLLAND' flight experience. Summarize the top 3 listings that are exactly 60 minutes long, rated 4.8+, and cost strictly between USD 150 and USD 300."", ""queries"": [[{""cities"": [""amsterdam""], ""modes"": [""workshop"", ""flight experience""], ""min_rating"": 4.8, ""min_duration"": 60, ""max_duration"": 60, ""min_price"": 150.0, ""max_price"": 300.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ams_keukenhof_shuttle/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find the Keukenhof Shuttle Bus experience from Amsterdam Schiphol Airport. It must have a rating of at least 4.6, a duration of exactly 240 minutes, and a price strictly capped at USD 700."", ""queries"": [[{""cities"": [""amsterdam""], ""modes"": [""keukenhof"", ""shuttle""], ""min_rating"": 4.6, ""min_duration"": 240, ""max_duration"": 240, ""max_price"": 700.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ams_barbie_dream/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Is there a Barbie The Dream Experience in Amsterdam? Find the entry ticket listing that is rated at least 4.8, takes exactly 60 mins, and is priced below USD 500. Summarize the details."", ""queries"": [[{""cities"": [""amsterdam""], ""modes"": [""barbie the dream experience""], ""min_rating"": 4.8, ""min_duration"": 60, ""max_duration"": 60, ""max_price"": 500.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/routes/bom_ams_dusseldorf_exact/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top route from Mumbai to Amsterdam that lands at Düsseldorf International Airport. The cost must be exactly or less than USD 5000, and travel time under 1000 minutes."", ""queries"": [[{""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""düsseldorf international airport""], ""max_price"": 5000.0, ""max_duration"": 1000}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/hotels/ams_short_stay_4star/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find a 4-star Short Stay hotel accommodation in Amsterdam for {dateRange}. I need a review score of exactly 8.5 or higher and a price under USD 700."", ""queries"": [[{""cities"": [""amsterdam""], ""min_stars"": 4, ""modes"": [""short stay""], ""min_score"": 8.5, ""max_price"": 700.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam"", ""values"": {""dateRange"": ""next weekend""}}",real,rome2rio,travel,hotels,hard,null,null,validation,null
rome2rio/experiences/ams_rijksmuseum_budget/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top listing for the Rijksmuseum Entry and Canal Cruise in Amsterdam. The rating must be at least 4.3 and the price should be strictly below USD 50."", ""queries"": [[{""cities"": [""amsterdam""], ""modes"": [""rijksmuseum"", ""canal cruise""], ""min_rating"": 4.3, ""max_price"": 50.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ams_general_cruise_budget/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Search for any Canal Cruise in Amsterdam (e.g., departing from Anne Frank House or CS). Find an option that takes no more than 60 mins, has a rating over 4.2, and is extremely budget-friendly (under USD 70)."", ""queries"": [[{""cities"": [""amsterdam""], ""modes"": [""canal cruise""], ""min_rating"": 4.2, ""max_duration"": 60, ""max_price"": 70.0}]], ""location"": ""Netherlands"", ""timezone"": ""Europe/Amsterdam""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/routes/bom_ams_cologne_long/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Are there any train-inclusive routes from Mumbai to Amsterdam via Cologne Bonn Airport that take longer than 18 hours (1080 mins) but cost strictly between USD 3000 and USD 9000? Provide a summary if found."", ""queries"": [[{""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""cologne bonn airport"", ""train""], ""min_duration"": 1080, ""min_price"": 3000.0, ""max_price"": 9000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/experiences/ber_budget_long_duration/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top option for an experience in Berlin that costs less than USD 50 but lasts for at least 200 minutes. If found, reply with 'Yes' and the details."", ""queries"": [[{""cities"": [""berlin""], ""max_price"": 50.0, ""min_duration"": 200}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin""}",real,rome2rio,travel,experiences,easy,null,null,validation,null
rome2rio/experiences/ber_sachsenhausen_highly_rated/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Detail the options for any 'Sachsenhausen' memorial or camp tours in Berlin on {dateRange} that have a rating of 4.8 or higher, while keeping the price strictly under USD 25."", ""queries"": [[{""cities"": [""berlin""], ""modes"": [""sachsenhausen""], ""min_rating"": 4.8, ""max_price"": 25.0}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""next Friday""}}",real,rome2rio,travel,experiences,medium,null,null,validation,null
rome2rio/experiences/ber_boat_cruise_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""I am looking for a water tour. Tell me info about the top listing for an experience containing the words 'Cruise' or 'Bootstour' in Berlin, where the price is strictly bounded between USD 20 and USD 70."", ""queries"": [[{""cities"": [""berlin""], ""modes"": [""cruise"", ""bootstour""], ""min_price"": 20.0, ""max_price"": 70.0}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ber_bike_tour_budget_high_rating/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top listing for a 'Bike' tour in Berlin. The tour must have a phenomenal rating of 4.8 or above, last no more than 180 minutes, and the cost must be strictly under USD 70."", ""queries"": [[{""cities"": [""berlin""], ""modes"": [""bike""], ""min_rating"": 4.8, ""max_price"": 70.0, ""max_duration"": 180}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ber_extreme_budget_high_rating/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find a hidden gem in Berlin: Are there any experiences rated 4.7 or higher that last at least 60 minutes, but are priced at an extreme budget of strictly less than USD 100? Tell me info about the top listing if it exists."", ""queries"": [[{""cities"": [""berlin""], ""min_rating"": 4.7, ""max_price"": 100.0, ""min_duration"": 60}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ber_exact_duration_premium_floor/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""I'm searching for a premium, highly-rated experience in Berlin. Find me a tour that lasts exactly 180 minutes (3 hours), has a rating of 4.7 or better, and costs strictly more than USD 20. Summarize the top result."", ""queries"": [[{""cities"": [""berlin""], ""min_rating"": 4.7, ""min_duration"": 180, ""max_duration"": 180, ""min_price"": 20.0}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ber_cold_war_tight_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top listing for experiences in Berlin relating to the 'Cold War' or the 'Wall'. The rating must be 4.6 or higher, and the price must be tightly bound between USD 20 and USD 30."", ""queries"": [[{""cities"": [""berlin""], ""modes"": [""cold war"", ""wall""], ""min_rating"": 4.6, ""min_price"": 20.0, ""max_price"": 30.0}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ber_language_specific_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 2 listings for guided tours in Berlin that specifically mention being in 'English' or 'Spanish'. The duration must fall exactly between 250 minutes and 400 minutes, with the price strictly between USD 20 and USD 30."", ""queries"": [[{""cities"": [""berlin""], ""modes"": [""english"", ""spanish""], ""min_duration"": 250, ""max_duration"": 400, ""min_price"": 20.0, ""max_price"": 30.0}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ber_combo_museum_exact_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find an experience in Berlin that contains the words 'Combo' or 'Museum'. Tell me info about the top listing provided it has a minimum rating of 4.5 and the price is strictly boxed between USD 20 and USD 50."", ""queries"": [[{""cities"": [""berlin""], ""modes"": [""combo"", ""museum""], ""min_rating"": 4.5, ""min_price"": 20.0, ""max_price"": 50.0}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin""}",real,rome2rio,travel,experiences,hard,null,null,validation,null
rome2rio/experiences/ber_hemingway_exact_duration_budget/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Are there any 'Hemingway' or 'Boutiquestyle' tours in Berlin for {dateRange}? Summarize the top option if it lasts exactly 60 minutes, boasts a rating over 4.5, and is priced strictly under USD 30."", ""queries"": [[{""cities"": [""berlin""], ""modes"": [""hemingway"", ""boutiquestyle""], ""min_duration"": 60, ""max_duration"": 60, ""min_rating"": 4.5, ""max_price"": 30.0}]], ""location"": ""Germany"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""upcoming Monday""}}",real,rome2rio,travel,experiences,hard,null,null,validation,null
